image_filename,image_width,image_height,class,xmin,ymin,bbox_width,bbox_height
CDY_2028.jpg,2048,1365,1,1212.0064,846.09525,72.0896,77.9415
CDY_2028.jpg,2048,1365,1,1360.0768,703.99875,126.976,214.9875
CDY_2028.jpg,2048,1365,1,1177.088,502.93425,141.9264,109.0635
CDY_2028.jpg,2048,1365,1,1230.9504,571.935,180.0192,131.04
CDY_2028.jpg,2048,1365,1,1161.1136,611.99775,89.9072,174.0375
CDY_2028.jpg,2048,1365,1,1253.888,611.9295,98.0992,211.029
CDY_2028.jpg,2048,1365,1,1477.9392,571.04775,116.9408,131.9955
CDY_2028.jpg,2048,1365,1,1600.9216,636.09,129.024,120.939
CDY_2028.jpg,2048,1365,1,1711.9232,831.89925,97.0752,112.0665
CDY_2028.jpg,2048,1365,1,1807.9744,694.98975,126.976,199.9725
CDY_2028.jpg,2048,1365,1,1937.1008,757.9845,107.9296,242.97
CDY_2029.jpg,2048,1365,1,22.124544,693.9543975,150.913024,149.296875
CDY_2029.jpg,2048,1365,1,263.901184,864.974565,100.74112,197.48274
CDY_2029.jpg,2048,1365,1,404.148224,625.2293775,234.27072,225.130815
CDY_2029.jpg,2048,1365,1,389.530624,791.90475,102.320128,175.76013
CDY_2029.jpg,2048,1365,1,658.963456,464.4787875,147.75296,121.254315
CDY_2029.jpg,2048,1365,1,609.185792,600.3467925,79.01184,90.842115
CDY_2029.jpg,2048,1365,1,676.345856,648.53334,118.51776,190.37382
CDY_2029.jpg,2048,1365,1,755.357696,796.249545,135.901184,291.08898
CDY_2029.jpg,2048,1365,1,1123.950592,527.2783425,282.468352,179.709075
CDY_2029.jpg,2048,1365,1,1425.383424,685.2648075,127.209472,144.557595
CDY_2029.jpg,2048,1365,1,1389.036544,775.711755,173.828096,139.02798
CDY_2030.jpg,2048,1365,1,39.902208,652.878135,139.061248,218.02053
CDY_2030.jpg,2048,1365,1,209.3824,502.39644,127.604736,197.48274
CDY_2030.jpg,2048,1365,1,295.90016,654.4567575,144.98816,267.787065
CDY_2030.jpg,2048,1365,1,1375.603712,874.05864,96.790528,146.1369
CDY_2030.jpg,2048,1365,1,1017.283584,455.3947125,147.75296,317.552235
CDY_2030.jpg,2048,1365,1,976.197632,604.69227,156.839936,270.55119
CDY_2030.jpg,2048,1365,1,807.902208,735.0313425,152.098816,214.860555
CDY_2030.jpg,2048,1365,1,914.963456,739.375455,111.01184,206.17233
CDY_2030.jpg,2048,1365,1,1528.09984,392.5951575,238.221312,267.787065
CDY_2030.jpg,2048,1365,1,1494.124544,530.0438325,159.604736,141.792105
CDY_2030.jpg,2048,1365,1,1498.468352,648.5326575,213.72928,200.642715
CDY_2031.jpg,2048,1365,1,75.0592,682.02225,66.9696,125.9895
CDY_2031.jpg,2048,1365,1,144.9984,655.95075,99.9424,223.9965
CDY_2031.jpg,2048,1365,1,532.0704,941.031,86.016,149.058
CDY_2031.jpg,2048,1365,1,602.9312,816.9525,111.0016,190.008
CDY_2031.jpg,2048,1365,1,742.912,804.9405,216.064,98.007
CDY_2031.jpg,2048,1365,1,922.9312,765.96975,94.0032,97.0515
CDY_2031.jpg,2048,1365,1,961.024,894.00675,148.0704,226.9995
CDY_2031.jpg,2048,1365,1,776.9088,890.9355,89.088,174.993
CDY_2031.jpg,2048,1365,1,1379.9424,562.99425,135.9872,192.0555
CDY_2031.jpg,2048,1365,1,1449.0624,671.9895,116.9408,230.958
CDY_2031.jpg,2048,1365,1,1518.8992,703.9305,121.0368,205.023
CDY_2031.jpg,2048,1365,1,1641.0624,682.0905,86.016,120.939
CDY_2031.jpg,2048,1365,1,1652.9408,335.9265,197.0176,300.027
CDY_2031.jpg,2048,1365,1,1779.0976,549.003,126.976,180.999
CDY_2031.jpg,2048,1365,1,1872.9984,687.96,109.9776,187.005
CDY_2031.jpg,2048,1365,1,1974.0672,714.0315,67.9936,214.032
CDY_2032.jpg,2048,1365,1,553.481216,795.064725,200.296448,306.88749
CDY_2032.jpg,2048,1365,1,1674.271744,669.07113,109.828096,180.10356
CDY_2032.jpg,2048,1365,1,1356.64128,547.8174975,131.950592,178.524255
CDY_2032.jpg,2048,1365,1,1291.062272,619.3052775,102.320128,216.441225
CDY_2032.jpg,2048,1365,1,177.3824,610.61637,111.01184,115.7247
CDY_2032.jpg,2048,1365,1,210.962432,704.2232925,97.97632,86.102835
CDY_2032.jpg,2048,1365,1,303.408128,614.9618475,167.901184,200.246865
CDY_2032.jpg,2048,1365,1,732.050432,369.29256,178.567168,263.04642
CDY_2032.jpg,2048,1365,1,597.332992,373.637355,111.01184,103.8765
CDY_2032.jpg,2048,1365,1,487.50592,566.7753,169.877504,116.90952
CDY_2032.jpg,2048,1365,1,579.951616,489.3627375,238.221312,311.232285
CDY_2032.jpg,2048,1365,1,1709.432832,355.86369,163.950592,174.17946
CDY_2032.jpg,2048,1365,1,1640.690688,519.774255,143.407104,152.061
CDY_2032.jpg,2048,1365,1,1756.048384,535.9679325,109.828096,172.600155
CDY_2032.jpg,2048,1365,1,1814.51776,538.7320575,192,149.296875
CDY_2032.jpg,2048,1365,1,1912.88832,475.9325025,106.665984,128.759085
CDY_2032.jpg,2048,1365,1,1984.39424,543.4727025,63.604736,232.239735
CDY_2032.jpg,2048,1365,1,451.161088,749.64435,75.851776,116.90952
CDY_2034.jpg,2048,1365,1,284.0576,349.91775,194.9696,180.0435
CDY_2034.jpg,2048,1365,1,474.0096,637.93275,116.9408,150.0135
CDY_2034.jpg,2048,1365,1,448,796.95525,150.9376,147.0105
CDY_2034.jpg,2048,1365,1,464.9984,332.03625,408.9856,287.0595
CDY_2034.jpg,2048,1365,1,580.096,510.98775,128,341.9325
CDY_2034.jpg,2048,1365,1,707.9936,648.03375,253.952,340.0215
CDY_2034.jpg,2048,1365,1,900.096,708.0255,219.9552,212.94
CDY_2034.jpg,2048,1365,1,974.9504,945.945,91.9552,79.989
CDY_2034.jpg,2048,1365,1,1154.048,864.045,101.9904,209.937
CDY_2034.jpg,2048,1365,1,1099.0592,576.9855,112.0256,226.044
CDY_2034.jpg,2048,1365,1,1149.952,694.9215,81.92,122.031
CDY_2034.jpg,2048,1365,1,1245.0816,521.0205,234.9056,509.964
CDY_2034.jpg,2048,1365,1,1787.0848,854.96775,72.9088,98.9625
CDY_2033.jpg,2048,1365,1,13.432832,724.761765,84.938752,153.64167
CDY_2033.jpg,2048,1365,1,85.332992,756.75327,68.74112,95.18691
CDY_2033.jpg,2048,1365,1,145.381376,689.610285,137.48224,166.67469
CDY_2033.jpg,2048,1365,1,284.050432,619.3052775,82.171904,200.642715
CDY_2033.jpg,2048,1365,1,335.407104,702.643305,122.863616,194.71725
CDY_2033.jpg,2048,1365,1,634.075136,872.4786525,86.122496,99.531705
CDY_2033.jpg,2048,1365,1,708.345856,806.51844,117.334016,197.48274
CDY_2033.jpg,2048,1365,1,826.863616,837.3271725,115.75296,199.062045
CDY_2033.jpg,2048,1365,1,799.209472,699.8784975,162.369536,135.868005
CDY_2033.jpg,2048,1365,1,873.875456,587.3137725,229.531648,173.784975
CDY_2033.jpg,2048,1365,1,999.506944,698.2978275,131.950592,187.213845
CDY_2033.jpg,2048,1365,1,1121.185792,386.670375,158.02368,285.16488
CDY_2033.jpg,2048,1365,1,1162.27072,597.5826675,144.592896,260.282295
CDY_2033.jpg,2048,1365,1,1213.234176,916.31904,95.209472,87.68214
CDY_2033.jpg,2048,1365,1,1400.49408,933.6975375,111.407104,155.220975
CDY_2033.jpg,2048,1365,1,1542.71744,739.3747725,134.320128,214.860555
CDY_2033.jpg,2048,1365,1,1757.62944,837.32649,77.432832,96.37173
CDY_2033.jpg,2048,1365,1,1820.444672,755.56845,74.665984,81.75804
CDY_2033.jpg,2048,1365,1,1863.110656,772.94763,109.432832,188.79315
CDY_2033.jpg,2048,1365,1,1931.851776,771.36696,90.468352,159.56577
CDY_2033.jpg,2048,1365,1,1987.161088,701.458485,60.839936,90.05178
CDY_2035.jpg,2048,1365,1,139.457536,462.8988,147.75296,153.64167
CDY_2035.jpg,2048,1365,1,234.272768,481.8579675,146.567168,352.703715
CDY_2035.jpg,2048,1365,1,298.665984,721.6024725,150.913024,314.786745
CDY_2035.jpg,2048,1365,1,383.604736,679.3407075,169.877504,251.592705
CDY_2035.jpg,2048,1365,1,398.222336,524.1183675,126.02368,128.759085
CDY_2035.jpg,2048,1365,1,458.272768,471.58839,250.073088,152.061
CDY_2035.jpg,2048,1365,1,509.62944,363.36846,99.555328,387.46071
CDY_2035.jpg,2048,1365,1,844.642304,513.8494725,127.209472,133.498365
CDY_2035.jpg,2048,1365,1,961.581056,544.65684,199.110656,241.32381
CDY_2035.jpg,2048,1365,1,1372.839936,202.6171875,158.02368,362.578125
CDY_2035.jpg,2048,1365,1,1548.24704,373.6366725,115.75296,157.986465
CDY_2035.jpg,2048,1365,1,1554.172928,660.38154,153.679872,248.43273
CDY_2035.jpg,2048,1365,1,1724.049408,772.9469475,223.604736,301.357875
CDY_2035.jpg,2048,1365,1,1664,465.6636075,169.877504,273.711165
CDY_2035.jpg,2048,1365,1,1478.320128,506.7405525,212.148224,134.683185
CDY_2036.jpg,2048,1365,1,71.901184,799.40952,97.97632,131.52321
CDY_2036.jpg,2048,1365,1,427.457536,648.53334,187.25888,147.71757
CDY_2036.jpg,2048,1365,1,429.037568,756.75327,168.296448,188.79315
CDY_2036.jpg,2048,1365,1,304.592896,671.8359375,127.209472,282.400755
CDY_2036.jpg,2048,1365,1,863.604736,835.747185,76.24704,115.7247
CDY_2036.jpg,2048,1365,1,905.875456,870.898665,108.642304,162.33126
CDY_2036.jpg,2048,1365,1,1040.592896,825.4776075,107.061248,88.076625
CDY_2036.jpg,2048,1365,1,1266.173952,729.1058775,122.863616,214.860555
CDY_2036.jpg,2048,1365,1,1381.531648,664.726335,80.592896,146.1369
CDY_2036.jpg,2048,1365,1,1460.543488,614.961165,172.642304,81.75804
CDY_2036.jpg,2048,1365,1,1542.71744,805.3343025,90.468352,56.875455
CDY_2036.jpg,2048,1365,1,1607.11168,692.37441,88.889344,136.26249
CDY_2037.jpg,2048,1365,1,1.975296,916.3197225,88.889344,135.868005
CDY_2037.jpg,2048,1365,1,3.161088,535.9679325,73.086976,213.675735
CDY_2037.jpg,2048,1365,1,61.62944,623.64939,126.02368,190.37382
CDY_2037.jpg,2048,1365,1,123.259904,629.574855,106.665984,131.52321
CDY_2037.jpg,2048,1365,1,385.183744,864.9738825,97.97632,172.600155
CDY_2037.jpg,2048,1365,1,401.383424,693.953715,140.24704,165.48987
CDY_2037.jpg,2048,1365,1,522.665984,748.06368,131.555328,131.52321
CDY_2037.jpg,2048,1365,1,718.6176,623.6500725,105.48224,102.690315
CDY_2037.jpg,2048,1365,1,711.506944,704.2232925,106.665984,141.792105
CDY_2037.jpg,2048,1365,1,816.98816,783.216525,134.320128,125.59911
CDY_2037.jpg,2048,1365,1,873.87648,775.711755,99.555328,197.48274
CDY_2037.jpg,2048,1365,1,979.357696,835.74582,214.913024,181.68423
CDY_2037.jpg,2048,1365,1,1305.678848,335.7197025,169.48224,231.054915
CDY_2037.jpg,2048,1365,1,1394.568192,519.774255,109.828096,203.40684
CDY_2037.jpg,2048,1365,1,1472.395264,641.4237375,133.136384,194.322765
CDY_2037.jpg,2048,1365,1,1618.568192,547.8174975,130.369536,252.777525
CDY_2037.jpg,2048,1365,1,1627.257856,765.8380275,197.531648,188.398665
CDY_2037.jpg,2048,1365,1,1805.828096,755.56845,114.171904,148.90239
CDY_2038.jpg,2048,1365,1,16.196608,702.643305,153.679872,117.30537
CDY_2038.jpg,2048,1365,1,107.062272,323.87082,270.616576,263.44227
CDY_2038.jpg,2048,1365,1,319.210496,455.395395,285.2352,234.21489
CDY_2038.jpg,2048,1365,1,742.320128,432.092115,207.802368,357.04851
CDY_2038.jpg,2048,1365,1,1283.554304,511.0853475,193.185792,368.502225
CDY_2038.jpg,2048,1365,1,1595.259904,571.120095,182.913024,137.44731
CDY_2038.jpg,2048,1365,1,1560.097792,765.837345,101.136384,124.01844
CDY_2038.jpg,2048,1365,1,1668.344832,775.7124375,136.296448,163.910565
CDY_2038.jpg,2048,1365,1,1696,652.8774525,172.642304,229.870095
CDY_2039.jpg,2048,1365,1,316.443648,639.8430675,129.97632,195.903435
CDY_2039.jpg,2048,1365,1,622.22336,471.58839,162.369536,223.94463
CDY_2039.jpg,2048,1365,1,781.828096,388.2517275,212.148224,301.357875
CDY_2039.jpg,2048,1365,1,1078.519808,182.0793975,234.27072,450.260265
CDY_2039.jpg,2048,1365,1,970.271744,591.657885,206.616576,277.66011
CDY_2039.jpg,2048,1365,1,1334.913024,296.22411,295.50592,489.75654
CDY_2039.jpg,2048,1365,1,1589.334016,475.9338675,150.913024,478.302825
CDY_2039.jpg,2048,1365,1,1697.580032,490.5461925,235.456512,355.469205
CDY_2039.jpg,2048,1365,1,1719.704576,825.4776075,154.863616,288.324855
CSV_1866.jpg,2048,1365,1,815.01184,532.80864,335.802368,592.44822
CSV_1866.jpg,2048,1365,1,303.408128,617.330805,200.296448,503.58126
CSV_1866.jpg,2048,1365,1,88.495104,472.3780425,242.567168,686.844795
CSV_1866.jpg,2048,1365,1,1042.172928,436.831395,218.863616,526.48869
CSV_1866.jpg,2048,1365,1,886.913024,205.7771625,187.654144,383.511765
CSV_1866.jpg,2048,1365,1,1623.704576,522.93423,175.01184,331.77144
CSV_1866.jpg,2048,1365,1,1444.34688,223.94463,402.171904,591.2634
CSV_1867.jpg,2048,1365,1,707.950592,903.6798225,243.75296,366.528435
CSV_1867.jpg,2048,1365,1,1272.09984,491.3365275,530.962432,640.634085
CSV_1867.jpg,2048,1365,1,1857.975296,342.040335,190.02368,488.96757
CSV_1867.jpg,2048,1365,1,1943.703552,857.86428,104.296448,189.189
CSV_1867.jpg,2048,1365,1,1014.122496,277.66011,212.938752,620.49078
CSV_1867.jpg,2048,1365,1,120.88832,327.030795,248.49408,760.30773
CSV_1867.jpg,2048,1365,1,231.110656,513.0591375,259.555328,552.951945
CSV_1867.jpg,2048,1365,1,377.679872,295.829625,266.665984,776.10624
CSV_1867.jpg,2048,1365,1,602.073088,555.3209025,173.432832,358.627815
CSV_1867.jpg,2048,1365,1,668.445696,244.4844675,214.51776,585.337935
