filename,width,height,class,xmin,ymin,bbox_width,bbox_height,ymax,xmax
SVB_1936.jpg,2048,1365,grape,1903.012864,370.47738,144.98816,104.66547,475.14285,2048.001024
SVB_1936.jpg,2048,1365,grape,1983.209472,453.8154075,64.790528,139.818315,593.6337225,2048.0
SVB_1936.jpg,2048,1365,grape,813.827072,420.24255,109.828096,190.37382,610.61637,923.655168
SVB_1936.jpg,2048,1365,grape,894.024704,398.914425,160.790528,162.33126,561.245685,1054.815232
SVB_1936.jpg,2048,1365,grape,942.222336,510.2950125,156.444672,183.263535,693.5585475,1098.667008
SVB_1936.jpg,2048,1365,grape,1076.148224,272.13186,194.7648,249.61755,521.74941,1270.913024
SVB_1936.jpg,2048,1365,grape,1197.431808,265.021575,138.27072,286.3497,551.371275,1335.702528
SVB_1945.jpg,2048,1365,grape,514.765824,727.5265725,128.395264,101.505495,829.0320675,643.161088
SVB_1945.jpg,2048,1365,grape,204.24704,652.87677,112.98816,207.35715,860.2339199999999,317.2352
SVB_1945.jpg,2048,1365,grape,163.161088,453.81609,91.654144,95.97588,549.79197,254.815232
SVB_1945.jpg,2048,1365,grape,70.321152,334.1403975,84.543488,219.995685,554.1360825,154.86464
SVB_1945.jpg,2048,1365,grape,738.765824,449.8650975,110.221312,255.147165,705.0122625,848.987136
SVB_1945.jpg,2048,1365,grape,303.01184,572.304915,118.51776,170.625,742.929915,421.5296
SVB_1945.jpg,2048,1365,grape,290.37056,689.60892,90.073088,99.92619,789.53511,380.443648
SVB_1945.jpg,2048,1365,grape,582.322176,446.705805,122.863616,161.14644,607.852245,705.185792
SVB_1945.jpg,2048,1365,grape,532.937728,407.20953,116.938752,159.56577,566.7753,649.87648
SVB_1945.jpg,2048,1365,grape,402.962432,428.537655,117.334016,163.51608,592.053735,520.2964479999999
SVB_1945.jpg,2048,1365,grape,819.35872,549.7912875,195.950592,128.363235,678.1545225,1015.309312
SVB_1945.jpg,2048,1365,grape,1310.418944,477.9076575,112.98816,174.969795,652.8774525,1423.407104
SVB_1945.jpg,2048,1365,grape,1020.443648,411.1591575,343.308288,208.936455,620.0956125,1363.751936
SVB_1945.jpg,2048,1365,grape,1351.11168,640.2389175,154.073088,94.396575,734.6354924999999,1505.184768
SVB_1945.jpg,2048,1365,grape,1908.542464,606.2722575,100.345856,156.405795,762.6780525,2008.88832
SVB_1945.jpg,2048,1365,grape,1775.802368,601.92678,76.24704,152.45685,754.38363,1852.049408
SVB_1945.jpg,2048,1365,grape,1844.938752,554.1354,73.48224,74.64912,628.78452,1918.420992
SVB_1945.jpg,2048,1365,grape,1794.37056,473.5642275,103.110656,144.161745,617.7259725,1897.481216
SVB_1945.jpg,2048,1365,grape,1972.1472,321.1073775,75.851776,148.112055,469.2194325,2047.998976
SVB_1945.jpg,2048,1365,grape,1087.604736,410.36814,114.171904,64.77471,475.14285,1201.77664
SVB_1945.jpg,2048,1365,grape,1080.495104,624.8348925,74.27072,69.908475,694.7433675,1154.765824
CDY_2031.jpg,2048,1365,grape,75.0592,682.02225,66.9696,125.9895,808.01175,142.0288
CDY_2031.jpg,2048,1365,grape,144.9984,655.95075,99.9424,223.9965,879.9472499999999,244.9408
CDY_2031.jpg,2048,1365,grape,532.0704,941.031,86.016,149.058,1090.089,618.0863999999999
CDY_2031.jpg,2048,1365,grape,602.9312,816.9525,111.0016,190.008,1006.9605,713.9328
CDY_2031.jpg,2048,1365,grape,742.912,804.9405,216.064,98.007,902.9475,958.976
CDY_2031.jpg,2048,1365,grape,922.9312,765.96975,94.0032,97.0515,863.02125,1016.9344
CDY_2031.jpg,2048,1365,grape,961.024,894.00675,148.0704,226.9995,1121.00625,1109.0944
CDY_2031.jpg,2048,1365,grape,776.9088,890.9355,89.088,174.993,1065.9285,865.9968
CDY_2031.jpg,2048,1365,grape,1379.9424,562.99425,135.9872,192.0555,755.0497499999999,1515.9296
CDY_2031.jpg,2048,1365,grape,1449.0624,671.9895,116.9408,230.958,902.9475,1566.0032
CDY_2031.jpg,2048,1365,grape,1518.8992,703.9305,121.0368,205.023,908.9535,1639.936
CDY_2031.jpg,2048,1365,grape,1641.0624,682.0905,86.016,120.939,803.0295,1727.0784
CDY_2031.jpg,2048,1365,grape,1652.9408,335.9265,197.0176,300.027,635.9535,1849.9584
CDY_2031.jpg,2048,1365,grape,1779.0976,549.003,126.976,180.999,730.0020000000001,1906.0736
CDY_2031.jpg,2048,1365,grape,1872.9984,687.96,109.9776,187.005,874.965,1982.976
CDY_2031.jpg,2048,1365,grape,1974.0672,714.0315,67.9936,214.032,928.0635,2042.0608
CDY_2024.jpg,2048,1365,grape,54.0672,659.9775,81.92,155.064,815.0414999999999,135.9872
CDY_2024.jpg,2048,1365,grape,281.088,499.044,116.9408,190.008,689.052,398.0288000000001
CDY_2024.jpg,2048,1365,grape,628.9408,419.94225,228.9664,281.0535,700.99575,857.9072
CDY_2024.jpg,2048,1365,grape,932.9664,558.9675,207.0528,205.023,763.9905,1140.0192
CDY_2024.jpg,2048,1365,grape,1054.0032,648.03375,193.9456,223.9965,872.03025,1247.9488
CDY_2024.jpg,2048,1365,grape,738.9184,617.04825,208.0768,230.0025,847.0507500000001,946.9952
CDY_2024.jpg,2048,1365,grape,1772.9536,705.09075,149.0944,166.9395,872.03025,1922.048
CDY_2024.jpg,2048,1365,grape,1902.08,786.03525,98.9184,67.0215,853.05675,2000.9984
CDY_2024.jpg,2048,1365,grape,672.0512,340.0215,98.0992,114.933,454.9545,770.1504
CSV_20180427_144513954.jpg,2048,1536,grape,950.0672,814.0032,88.064,107.0592,921.0624,1038.1312
CSV_20180427_144513954.jpg,2048,1536,grape,1603.072,1012.0704,227.9424,352.9728,1365.0432,1831.0144
CSV_20180427_144513954.jpg,2048,1536,grape,1238.016,622.9248,160.9728,401.0496,1023.9744,1398.9888
CSV_20180427_144513954.jpg,2048,1536,grape,1490.944,235.9296,106.0864,141.0048,376.9344,1597.0304
CSV_20180427_144513954.jpg,2048,1536,grape,1978.88,787.968,62.0544,105.0624,893.0304,2040.9344
CSV_20180427_144513954.jpg,2048,1536,grape,835.072,847.0272,64.9216,103.0656,950.0928,899.9936
CSV_20180427_144513954.jpg,2048,1536,grape,758.9888,463.9488,192.1024,405.9648,869.9136000000001,951.0912
CSV_20180427_144513954.jpg,2048,1536,grape,364.9536,826.9824,101.9904,172.9536,999.936,466.944
CSV_20180427_144513954.jpg,2048,1536,grape,147.0464,705.9456,217.9072,372.0192,1077.9648,364.9536
CSV_20180427_144513954.jpg,2048,1536,grape,1387.9296,533.0688,188.0064,425.9328,959.0016,1575.936
CSV_20180427_144513954.jpg,2048,1536,grape,1665.9456,578.9952,205.0048,370.0224,949.0176,1870.9504
CSV_20180427_144513954.jpg,2048,1536,grape,0.0,498.048,246.9888,233.0112,731.0592,246.9888
CSV_20180427_144513954.jpg,2048,1536,grape,0.0,690.048,154.0096,264.96,955.008,154.0096
CSV_1911.jpg,2048,1365,grape,1504.0512,220.9935,174.8992,310.947,531.9405,1678.9504000000002
CSV_1911.jpg,2048,1365,grape,1695.0272,106.94775,220.9792,186.0495,292.99725,1916.0064
CSV_1911.jpg,2048,1365,grape,111.9232,360.01875,182.0672,411.0015,771.02025,293.9904
CSV_1911.jpg,2048,1365,grape,470.1184,857.97075,100.9664,86.9505,944.92125,571.0848
CSV_1911.jpg,2048,1365,grape,760.9344,384.93,132.096,220.038,604.9680000000001,893.0304
CSV_1911.jpg,2048,1365,grape,808.96,605.99175,101.9904,202.9755,808.96725,910.9504
CSV_1911.jpg,2048,1365,grape,278.016,458.02575,180.0192,147.0105,605.03625,458.0352
CSV_1911.jpg,2048,1365,grape,1128.0384,679.97475,140.9024,205.9785,885.95325,1268.9408
CSV_1911.jpg,2048,1365,grape,910.0288,605.9235,123.904,300.027,905.9505,1033.9328
CSV_1911.jpg,2048,1365,grape,1673.1136,573.027,254.976,377.013,950.04,1928.0896
CSV_1911.jpg,2048,1365,grape,469.9136,310.947,148.0704,260.988,571.935,617.9839999999999
CSV_1911.jpg,2048,1365,grape,627.0976,340.90875,135.9872,293.0655,633.97425,763.0848000000001
CSV_1911.jpg,2048,1365,grape,1427.0464,626.9445,222.0032,260.988,887.9324999999999,1649.0495999999998
SVB_1953.jpg,2048,1365,grape,41.87648,671.0456025,160.790528,310.443315,981.4889175,202.667008
SVB_1953.jpg,2048,1365,grape,352.395264,922.2438225,74.665984,148.112055,1070.3558775,427.061248
SVB_1953.jpg,2048,1365,grape,750.221312,393.3854925,145.383424,240.929325,634.3148175,895.604736
SVB_1953.jpg,2048,1365,grape,555.456512,239.3493375,158.02368,244.087935,483.4372725,713.480192
SVB_1953.jpg,2048,1365,grape,933.531648,758.728425,76.24704,107.03511,865.763535,1009.778688
SVB_1953.jpg,2048,1365,grape,1221.531648,421.4280525,107.061248,199.062045,620.4900975,1328.592896
SVB_1953.jpg,2048,1365,grape,1105.778688,703.43364,159.604736,250.0134,953.44704,1265.383424
SVB_1953.jpg,2048,1365,grape,1242.468352,909.604605,83.357696,115.7247,1025.329305,1325.826048
SVB_1953.jpg,2048,1365,grape,1469.630464,827.84793,118.51776,116.90952,944.75745,1588.148224
SVB_1953.jpg,2048,1365,grape,1360.98816,520.1694225,131.555328,211.701945,731.8713675,1492.543488
SVB_1953.jpg,2048,1365,grape,1216.0,599.162655,183.308288,286.3497,885.512355,1399.308288
SVB_1953.jpg,2048,1365,grape,1588.148224,836.1409875,193.581056,182.078715,1018.2197025,1781.72928
SVB_1953.jpg,2048,1365,grape,1812.542464,727.52589,121.284608,194.71725,922.24314,1933.827072
SVB_1953.jpg,2048,1365,grape,1711.01184,458.1602025,199.110656,228.685275,686.8454775,1910.122496
CSV_1889.jpg,2048,1365,grape,269.9264,162.981,253.952,236.964,399.945,523.8784
CSV_1889.jpg,2048,1365,grape,194.048,772.044,182.0672,401.037,1173.081,376.1152
CSV_1889.jpg,2048,1365,grape,413.9008,556.03275,172.032,373.0545,929.08725,585.9328
CSV_1889.jpg,2048,1365,grape,342.016,748.02,140.9024,395.031,1143.051,482.9184
CSV_1889.jpg,2048,1365,grape,185.0368,442.05525,191.0784,273.9555,716.0107499999999,376.1152
CSV_1889.jpg,2048,1365,grape,922.112,711.91575,100.9664,171.0345,882.95025,1023.0784
CSV_1889.jpg,2048,1365,grape,1307.9552,514.059,202.9568,506.961,1021.02,1510.912
CSV_1889.jpg,2048,1365,grape,1491.8656,712.9395,148.0704,496.041,1208.9805,1639.936
CSV_1889.jpg,2048,1365,grape,1645.9776,706.04625,192.1024,457.9575,1164.00375,1838.08
CSV_1889.jpg,2048,1365,grape,1605.9392,449.97225,257.024,300.9825,750.95475,1862.9632
CSV_1881.jpg,2048,1365,grape,329.0112,308.01225,152.9856,119.9835,427.99575,481.9968
CSV_1881.jpg,2048,1365,grape,365.056,638.001,216.064,230.958,868.959,581.12
CSV_1881.jpg,2048,1365,grape,593.92,627.01275,192.1024,272.0445,899.0572500000001,786.0224
CSV_1881.jpg,2048,1365,grape,922.112,649.94475,236.9536,294.9765,944.92125,1159.0656
CSV_1881.jpg,2048,1365,grape,1268.0192,312.9945,232.0384,236.964,549.9585,1500.0576
CSV_1881.jpg,2048,1365,grape,1459.0976,625.989,134.9632,165.984,791.9730000000001,1594.0608
CSV_1881.jpg,2048,1365,grape,1306.0096,537.05925,174.08,309.9915,847.05075,1480.0896
CSV_1881.jpg,2048,1365,grape,1200.9472,817.089,203.9808,114.933,932.022,1404.928
CSV_1881.jpg,2048,1365,grape,1104.9984,452.97525,223.0272,279.9615,732.9367500000001,1328.0256
CSV_1881.jpg,2048,1365,grape,1643.008,204.0675,205.0048,349.986,554.0535,1848.0128
SVB_1940.jpg,2048,1365,grape,1622.124544,647.34852,90.468352,126.78393,774.1324500000001,1712.592896
SVB_1940.jpg,2048,1365,grape,1919.998976,668.280795,88.889344,108.61578,776.896575,2008.88832
SVB_1940.jpg,2048,1365,grape,698.073088,673.8110925,99.950592,183.659385,857.4704775,798.02368
SVB_1940.jpg,2048,1365,grape,589.430784,465.2691225,133.926912,195.903435,661.1725575,723.357696
SVB_1940.jpg,2048,1365,grape,65.975296,561.245685,84.543488,133.89285,695.138535,150.51878399999998
SVB_1940.jpg,2048,1365,grape,294.321152,446.7064875,109.037568,197.877225,644.5837125,403.35872
SVB_1940.jpg,2048,1365,grape,181.728256,527.279025,88.889344,150.87618,678.155205,270.6176
SVB_1940.jpg,2048,1365,grape,287.60576,628.78452,82.962432,125.59911,754.38363,370.568192
SVB_1940.jpg,2048,1365,grape,1042.171904,183.263535,117.334016,249.61755,432.881085,1159.50592
SVB_1940.jpg,2048,1365,grape,1359.802368,583.7579475,99.950592,195.903435,779.6613825,1459.7529599999998
SVB_1940.jpg,2048,1365,grape,1258.271744,477.9076575,125.630464,172.204305,650.1119625,1383.902208
SVB_1940.jpg,2048,1365,grape,1187.555328,590.8682325,105.877504,219.995685,810.8639175,1293.432832
SVB_1940.jpg,2048,1365,grape,977.383424,438.4113825,71.901184,101.505495,539.9168775,1049.284608
SVB_1940.jpg,2048,1365,grape,782.616576,566.7753,105.877504,124.01844,690.7937400000001,888.49408
SVB_1940.jpg,2048,1365,grape,740.345856,417.08394,176.197632,141.39762,558.48156,916.543488
SVB_1940.jpg,2048,1365,grape,1561.678848,458.1602025,116.938752,166.280205,624.4404075,1678.6176
SVB_1940.jpg,2048,1365,grape,1675.850752,404.44404,109.828096,81.75804,486.20208,1785.678848
SVB_1940.jpg,2048,1365,grape,1996.24704,493.70685,51.75296,161.93541,655.64226,2048.0
SVB_1940.jpg,2048,1365,grape,164.74112,458.15952,73.48224,62.00922,520.16874,238.22336
CDY_2023.jpg,2048,1365,grape,110.22336,610.61637,127.209472,203.40684,814.02321,237.432832
CDY_2023.jpg,2048,1365,grape,158.420992,540.3127275,122.863616,120.069495,660.3822225,281.284608
CDY_2023.jpg,2048,1365,grape,263.901184,475.9338675,182.51776,295.433775,771.3676425000001,446.418944
CDY_2023.jpg,2048,1365,grape,347.259904,272.526345,143.407104,305.70267,578.229015,490.667008
CDY_2023.jpg,2048,1365,grape,559.408128,293.0648175,150.51776,184.448355,477.5131725,709.925888
CDY_2023.jpg,2048,1365,grape,885.728256,257.912655,147.75296,130.33839,388.251045,1033.481216
CDY_2023.jpg,2048,1365,grape,664.49408,558.0863925,128.790528,207.751635,765.8380275,793.284608
CDY_2023.jpg,2048,1365,grape,792.09984,461.3201775,231.110656,381.931095,843.2512725,1023.210496
CDY_2023.jpg,2048,1365,grape,1271.704576,822.7128,187.25888,261.8616,1084.5744,1458.9634560000002
CDY_2023.jpg,2048,1365,grape,1662.418944,802.17501,124.444672,182.86905,985.04406,1786.863616
CDY_2023.jpg,2048,1365,grape,1784.098816,421.8225375,171.061248,141.792105,563.6146425,1955.160064
CDY_2023.jpg,2048,1365,grape,1229.431808,380.7455925,130.369536,282.400755,663.1463475,1359.801344
CDY_2023.jpg,2048,1365,grape,1037.827072,641.4237375,245.72928,239.744505,881.1682425,1283.556352
CDY_2023.jpg,2048,1365,grape,1059.556352,481.8579675,175.802368,268.971885,750.8298525,1235.3587200000002
CDY_2023.jpg,2048,1365,grape,1464.889344,601.9274625,166.715392,282.400755,884.3282175,1631.604736
CDY_2023.jpg,2048,1365,grape,1286.321152,682.105515,218.073088,165.48987,847.595385,1504.39424
CDY_2023.jpg,2048,1365,grape,1990.320128,512.6646525,57.679872,101.901345,614.5659975,2048.0
CDY_2019.jpg,2048,1365,grape,32.0512,469.9695,202.9568,122.031,592.0005,235.008
CDY_2019.jpg,2048,1365,grape,33.9968,557.94375,235.9296,389.9805,947.92425,269.9264
CDY_2019.jpg,2048,1365,grape,383.0784,632.9505,146.0224,220.038,852.9885,529.1007999999999
CDY_2019.jpg,2048,1365,grape,1040.0768,778.05,103.0144,125.034,903.084,1143.0912
CDY_2019.jpg,2048,1365,grape,1196.9536,697.99275,141.9264,184.9575,882.95025,1338.88
CDY_2019.jpg,2048,1365,grape,1330.0736,749.931,132.9152,250.068,999.999,1462.9888
CDY_2019.jpg,2048,1365,grape,1382.912,440.00775,209.1008,248.0205,688.02825,1592.0128
CDY_2019.jpg,2048,1365,grape,1551.0528,581.0805,236.9536,313.95,895.0305000000001,1788.0064
CDY_2019.jpg,2048,1365,grape,1832.8576,260.988,200.0896,120.939,381.927,2032.9472
CDY_2019.jpg,2048,1365,grape,1832.96,455.91,113.0496,140.049,595.9590000000001,1946.0096
CDY_2019.jpg,2048,1365,grape,1946.112,400.96875,100.9664,273.9555,674.92425,2047.0784
SVB_1935.jpg,2048,1365,grape,812.032,606.06,140.0832,254.982,861.0419999999999,952.1152
SVB_1935.jpg,2048,1365,grape,864.0512,792.9285,81.92,149.058,941.9865,945.9712
SVB_1935.jpg,2048,1365,grape,0.1024,563.0625,73.9328,177.996,741.0585,74.0352
SVB_1935.jpg,2048,1365,grape,67.8912,486.00825,139.0592,233.0055,719.01375,206.9504
SVB_1935.jpg,2048,1365,grape,184.0128,303.91725,123.904,112.0665,415.98375,307.9168
SVB_1935.jpg,2048,1365,grape,27.0336,266.0385,183.0912,232.05,498.0885,210.1248
SVB_1935.jpg,2048,1365,grape,523.9808,555.9645,148.0704,236.964,792.9285,672.0512000000001
SVB_1935.jpg,2048,1365,grape,466.1248,842.00025,90.9312,76.0305,918.03075,557.056
SVB_1935.jpg,2048,1365,grape,237.9776,607.0155,154.0096,226.044,833.0595,391.9872
SVB_1935.jpg,2048,1365,grape,237.9776,456.0465,115.0976,141.96,598.0065,353.0752
SVB_1935.jpg,2048,1365,grape,296.96,289.99425,115.0976,166.9395,456.93375,412.0576
SVB_1935.jpg,2048,1365,grape,459.0592,645.918,105.0624,134.043,779.961,564.1216
SVB_1935.jpg,2048,1365,grape,381.952,412.98075,160.9728,230.0025,642.98325,542.9248
SVB_1935.jpg,2048,1365,grape,1206.9888,521.976,112.0256,131.04,653.016,1319.0144
SVB_1935.jpg,2048,1365,grape,1596.1088,796.068,73.9328,76.986,873.054,1670.0416
SVB_1935.jpg,2048,1365,grape,1241.9072,688.98375,77.0048,174.0375,863.02125,1318.912
SVB_1935.jpg,2048,1365,grape,1557.0944,465.0555,135.9872,257.985,723.0405000000001,1693.0816
SVB_1935.jpg,2048,1365,grape,1423.9744,659.022,81.1008,73.983,733.0050000000001,1505.0752
SVB_1935.jpg,2048,1365,grape,1313.9968,548.0475,106.0864,199.017,747.0645,1420.0831999999998
SVB_1935.jpg,2048,1365,grape,1402.9824,459.93675,148.0704,198.0615,657.99825,1551.0528000000002
SVB_1935.jpg,2048,1365,grape,1368.8832,303.9855,140.0832,143.052,447.0375,1508.9664
SVB_1935.jpg,2048,1365,grape,1798.9632,680.043,131.072,180.999,861.042,1930.0352
SVB_1935.jpg,2048,1365,grape,1890.9184,685.02525,149.0944,258.9405,943.96575,2040.0128
SVB_1935.jpg,2048,1365,grape,543.9488,457.07025,81.92,74.9385,532.00875,625.8688
SVB_1935.jpg,2048,1365,grape,1959.0144,340.0215,84.992,149.058,489.0795,2044.0064
